id,device_id,captured_at,iso8601,local_timestamp_ist,voltage,current,real_power_kw,apparent_power_kva,reactive_power_kvar,energy_kwh,total_energy_kwh,frequency,power_factor,tariff_period,tariff_inr_per_kwh,instant_cost_inr,load_state,quality_flag,metadata
4286,meter-001,1785776160,2026-08-03T16:56:00Z,2026-08-03 22:26:00 IST,231.638,9.604,2.0393,2.2246,0.889,0.033988,87.068069,49.988,0.9167,Off-Peak (20:00-10:00),4.23,0.143767,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4287,meter-001,1785776220,2026-08-03T16:57:00Z,2026-08-03 22:27:00 IST,232.979,3.246,0.7404,0.7564,0.1545,0.01234,87.080409,49.992,0.9789,Off-Peak (20:00-10:00),4.23,0.052199,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4288,meter-001,1785776280,2026-08-03T16:58:00Z,2026-08-03 22:28:00 IST,232.608,3.276,0.744,0.7619,0.1646,0.012399,87.092808,49.986,0.9764,Off-Peak (20:00-10:00),4.23,0.052449,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4289,meter-001,1785776340,2026-08-03T16:59:00Z,2026-08-03 22:29:00 IST,233.244,3.28,0.7474,0.765,0.163,0.012457,87.105265,49.99,0.977,Off-Peak (20:00-10:00),4.23,0.052695,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4290,meter-001,1785776400,2026-08-03T17:00:00Z,2026-08-03 22:30:00 IST,233.223,3.235,0.7315,0.7544,0.1845,0.012192,87.117457,50.003,0.9696,Off-Peak (20:00-10:00),4.23,0.051573,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4291,meter-001,1785776460,2026-08-03T17:01:00Z,2026-08-03 22:31:00 IST,232.834,3.293,0.7437,0.7667,0.1864,0.012395,87.129852,49.995,0.97,Off-Peak (20:00-10:00),4.23,0.052431,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4292,meter-001,1785776520,2026-08-03T17:02:00Z,2026-08-03 22:32:00 IST,232.508,3.231,0.7365,0.7513,0.1486,0.012275,87.142127,49.996,0.9803,Off-Peak (20:00-10:00),4.23,0.051921,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4293,meter-001,1785776580,2026-08-03T17:03:00Z,2026-08-03 22:33:00 IST,232.802,3.303,0.7475,0.769,0.1805,0.012458,87.154585,49.998,0.9721,Off-Peak (20:00-10:00),4.23,0.052699,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4294,meter-001,1785776640,2026-08-03T17:04:00Z,2026-08-03 22:34:00 IST,232.83,3.883,0.8711,0.9041,0.242,0.014518,87.169103,49.99,0.9635,Off-Peak (20:00-10:00),4.23,0.061411,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4295,meter-001,1785776700,2026-08-03T17:05:00Z,2026-08-03 22:35:00 IST,233.004,3.979,0.8804,0.927,0.2904,0.014673,87.183776,50.0,0.9497,Off-Peak (20:00-10:00),4.23,0.062065,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4296,meter-001,1785776760,2026-08-03T17:06:00Z,2026-08-03 22:36:00 IST,232.943,3.91,0.8668,0.9108,0.2799,0.014446,87.198222,49.995,0.9516,Off-Peak (20:00-10:00),4.23,0.061106,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4297,meter-001,1785776820,2026-08-03T17:07:00Z,2026-08-03 22:37:00 IST,232.793,3.91,0.8638,0.9101,0.2866,0.014397,87.212619,50.011,0.9491,Off-Peak (20:00-10:00),4.23,0.0609,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4298,meter-001,1785776880,2026-08-03T17:08:00Z,2026-08-03 22:38:00 IST,233.215,3.889,0.87,0.9071,0.2566,0.0145,87.227119,50.005,0.9591,Off-Peak (20:00-10:00),4.23,0.061335,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4299,meter-001,1785776940,2026-08-03T17:09:00Z,2026-08-03 22:39:00 IST,232.974,4.072,0.9011,0.9488,0.2969,0.015019,87.242138,49.99,0.9498,Off-Peak (20:00-10:00),4.23,0.063529,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4300,meter-001,1785777000,2026-08-03T17:10:00Z,2026-08-03 22:40:00 IST,232.532,3.979,0.8878,0.9252,0.2604,0.014797,87.256935,50.003,0.9596,Off-Peak (20:00-10:00),4.23,0.062593,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4301,meter-001,1785777060,2026-08-03T17:11:00Z,2026-08-03 22:41:00 IST,232.745,4.094,0.9052,0.9529,0.2978,0.015086,87.272021,49.984,0.9499,Off-Peak (20:00-10:00),4.23,0.063813,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4302,meter-001,1785777120,2026-08-03T17:12:00Z,2026-08-03 22:42:00 IST,231.612,10.121,2.1192,2.3441,1.0019,0.03532,87.307341,49.998,0.9041,Off-Peak (20:00-10:00),4.23,0.149406,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4303,meter-001,1785777180,2026-08-03T17:13:00Z,2026-08-03 22:43:00 IST,231.71,10.314,2.1746,2.39,0.9915,0.036243,87.343584,50.009,0.9099,Off-Peak (20:00-10:00),4.23,0.153307,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4304,meter-001,1785777240,2026-08-03T17:14:00Z,2026-08-03 22:44:00 IST,232.209,10.449,2.1852,2.4263,1.0545,0.03642,87.380004,49.981,0.9006,Off-Peak (20:00-10:00),4.23,0.154056,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4305,meter-001,1785777300,2026-08-03T17:15:00Z,2026-08-03 22:45:00 IST,231.456,10.404,2.1799,2.4081,1.0232,0.036332,87.416336,49.983,0.9052,Off-Peak (20:00-10:00),4.23,0.153684,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4306,meter-001,1785777360,2026-08-03T17:16:00Z,2026-08-03 22:46:00 IST,232.193,10.315,2.1495,2.3951,1.0566,0.035825,87.452161,49.974,0.8974,Off-Peak (20:00-10:00),4.23,0.151539,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4307,meter-001,1785777420,2026-08-03T17:17:00Z,2026-08-03 22:47:00 IST,231.736,10.346,2.1777,2.3976,1.0032,0.036294,87.488455,49.995,0.9083,Off-Peak (20:00-10:00),4.23,0.153525,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4308,meter-001,1785777480,2026-08-03T17:18:00Z,2026-08-03 22:48:00 IST,231.985,10.233,2.1233,2.3739,1.0617,0.035388,87.523843,49.994,0.8944,Off-Peak (20:00-10:00),4.23,0.14969,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4309,meter-001,1785777540,2026-08-03T17:19:00Z,2026-08-03 22:49:00 IST,231.591,10.639,2.2031,2.464,1.1033,0.036719,87.560562,50.0,0.8941,Off-Peak (20:00-10:00),4.23,0.155321,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4310,meter-001,1785777600,2026-08-03T17:20:00Z,2026-08-03 22:50:00 IST,232.227,10.19,2.1467,2.3664,0.9958,0.035779,87.596341,49.991,0.9072,Off-Peak (20:00-10:00),4.23,0.151345,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4311,meter-001,1785777660,2026-08-03T17:21:00Z,2026-08-03 22:51:00 IST,231.601,10.186,2.1279,2.359,1.0182,0.035466,87.631807,50.005,0.9021,Off-Peak (20:00-10:00),4.23,0.15002,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4312,meter-001,1785777720,2026-08-03T17:22:00Z,2026-08-03 22:52:00 IST,232.267,10.182,2.1257,2.365,1.0367,0.035428,87.667235,49.986,0.8988,Off-Peak (20:00-10:00),4.23,0.149859,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4313,meter-001,1785777780,2026-08-03T17:23:00Z,2026-08-03 22:53:00 IST,231.528,10.476,2.1725,2.4256,1.0787,0.036208,87.703443,49.972,0.8957,Off-Peak (20:00-10:00),4.23,0.153162,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4314,meter-001,1785777840,2026-08-03T17:24:00Z,2026-08-03 22:54:00 IST,232.108,9.537,2.0313,2.2137,0.8799,0.033855,87.737298,49.975,0.9176,Off-Peak (20:00-10:00),4.23,0.143205,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4315,meter-001,1785777900,2026-08-03T17:25:00Z,2026-08-03 22:55:00 IST,232.423,9.491,2.0122,2.2059,0.904,0.033536,87.770834,49.994,0.9122,Off-Peak (20:00-10:00),4.23,0.141857,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4316,meter-001,1785777960,2026-08-03T17:26:00Z,2026-08-03 22:56:00 IST,232.324,9.538,2.0427,2.216,0.8591,0.034044,87.804878,49.983,0.9218,Off-Peak (20:00-10:00),4.23,0.144007,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4317,meter-001,1785778020,2026-08-03T17:27:00Z,2026-08-03 22:57:00 IST,231.665,9.47,2.0071,2.1939,0.8858,0.033452,87.83833,49.997,0.9149,Off-Peak (20:00-10:00),4.23,0.141504,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4318,meter-001,1785778080,2026-08-03T17:28:00Z,2026-08-03 22:58:00 IST,231.912,9.288,1.9683,2.154,0.8749,0.032805,87.871135,49.989,0.9138,Off-Peak (20:00-10:00),4.23,0.138767,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4319,meter-001,1785778140,2026-08-03T17:29:00Z,2026-08-03 22:59:00 IST,231.737,9.365,2.0009,2.1701,0.8401,0.033349,87.904484,49.988,0.922,Off-Peak (20:00-10:00),4.23,0.141064,High,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4320,meter-001,1785778200,2026-08-03T17:30:00Z,2026-08-03 23:00:00 IST,232.138,8.414,1.7916,1.9533,0.7782,0.02986,87.934344,49.975,0.9172,Off-Peak (20:00-10:00),4.23,0.126308,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4321,meter-001,1785778260,2026-08-03T17:31:00Z,2026-08-03 23:01:00 IST,232.069,8.36,1.7845,1.9402,0.7615,0.029742,87.964086,49.988,0.9198,Off-Peak (20:00-10:00),4.23,0.125807,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4322,meter-001,1785778320,2026-08-03T17:32:00Z,2026-08-03 23:02:00 IST,232.026,8.413,1.7963,1.952,0.7639,0.029939,87.994025,49.993,0.9202,Off-Peak (20:00-10:00),4.23,0.126642,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4323,meter-001,1785778380,2026-08-03T17:33:00Z,2026-08-03 23:03:00 IST,232.629,8.408,1.8068,1.956,0.7493,0.030113,88.024138,49.994,0.9237,Off-Peak (20:00-10:00),4.23,0.127377,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4324,meter-001,1785778440,2026-08-03T17:34:00Z,2026-08-03 23:04:00 IST,231.823,8.525,1.8152,1.9763,0.7814,0.030254,88.054392,49.986,0.9185,Off-Peak (20:00-10:00),4.23,0.127975,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4325,meter-001,1785778500,2026-08-03T17:35:00Z,2026-08-03 23:05:00 IST,231.982,8.505,1.8202,1.9731,0.7616,0.030336,88.084728,49.989,0.9225,Off-Peak (20:00-10:00),4.23,0.128323,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4326,meter-001,1785778560,2026-08-03T17:36:00Z,2026-08-03 23:06:00 IST,232.434,8.303,1.7604,1.93,0.7912,0.029339,88.114067,49.98,0.9121,Off-Peak (20:00-10:00),4.23,0.124106,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4327,meter-001,1785778620,2026-08-03T17:37:00Z,2026-08-03 23:07:00 IST,232.222,8.485,1.8089,1.9703,0.7812,0.030148,88.144215,49.973,0.918,Off-Peak (20:00-10:00),4.23,0.127524,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4328,meter-001,1785778680,2026-08-03T17:38:00Z,2026-08-03 23:08:00 IST,231.854,8.558,1.8257,1.9843,0.7774,0.030428,88.174643,49.969,0.9201,Off-Peak (20:00-10:00),4.23,0.128711,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4329,meter-001,1785778740,2026-08-03T17:39:00Z,2026-08-03 23:09:00 IST,232.402,8.568,1.842,1.9912,0.7563,0.0307,88.205343,49.98,0.9251,Off-Peak (20:00-10:00),4.23,0.129859,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4330,meter-001,1785778800,2026-08-03T17:40:00Z,2026-08-03 23:10:00 IST,232.272,8.422,1.7933,1.9563,0.7817,0.029889,88.235232,49.968,0.9167,Off-Peak (20:00-10:00),4.23,0.12643,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4331,meter-001,1785778860,2026-08-03T17:41:00Z,2026-08-03 23:11:00 IST,231.968,8.567,1.8313,1.9872,0.7717,0.030521,88.265753,49.998,0.9215,Off-Peak (20:00-10:00),4.23,0.129106,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4332,meter-001,1785778920,2026-08-03T17:42:00Z,2026-08-03 23:12:00 IST,233.017,2.498,0.5655,0.582,0.1374,0.009426,88.275179,49.968,0.9717,Off-Peak (20:00-10:00),4.23,0.039871,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4333,meter-001,1785778980,2026-08-03T17:43:00Z,2026-08-03 23:13:00 IST,232.9,2.5,0.5672,0.5823,0.1316,0.009454,88.284633,49.994,0.9741,Off-Peak (20:00-10:00),4.23,0.039989,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4334,meter-001,1785779040,2026-08-03T17:44:00Z,2026-08-03 23:14:00 IST,233.521,2.626,0.5961,0.6131,0.1434,0.009935,88.294568,49.99,0.9723,Off-Peak (20:00-10:00),4.23,0.042025,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4335,meter-001,1785779100,2026-08-03T17:45:00Z,2026-08-03 23:15:00 IST,232.947,2.587,0.5912,0.6027,0.1172,0.009854,88.304422,49.991,0.9809,Off-Peak (20:00-10:00),4.23,0.041682,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4336,meter-001,1785779160,2026-08-03T17:46:00Z,2026-08-03 23:16:00 IST,232.923,2.659,0.6037,0.6192,0.138,0.010061,88.314483,49.999,0.9748,Off-Peak (20:00-10:00),4.23,0.042558,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4337,meter-001,1785779220,2026-08-03T17:47:00Z,2026-08-03 23:17:00 IST,233.181,2.714,0.6184,0.6328,0.1339,0.010307,88.32479,49.973,0.9774,Off-Peak (20:00-10:00),4.23,0.043601,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4338,meter-001,1785779280,2026-08-03T17:48:00Z,2026-08-03 23:18:00 IST,233.189,2.627,0.5961,0.6126,0.1416,0.009934,88.334724,49.993,0.9729,Off-Peak (20:00-10:00),4.23,0.042022,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4339,meter-001,1785779340,2026-08-03T17:49:00Z,2026-08-03 23:19:00 IST,233.554,2.674,0.6057,0.6245,0.152,0.010095,88.344819,49.97,0.9699,Off-Peak (20:00-10:00),4.23,0.042703,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4340,meter-001,1785779400,2026-08-03T17:50:00Z,2026-08-03 23:20:00 IST,233.113,2.786,0.6291,0.6494,0.1608,0.010486,88.355305,49.986,0.9688,Off-Peak (20:00-10:00),4.23,0.044355,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4341,meter-001,1785779460,2026-08-03T17:51:00Z,2026-08-03 23:21:00 IST,233.416,2.672,0.6081,0.6236,0.1382,0.010135,88.36544,49.985,0.9751,Off-Peak (20:00-10:00),4.23,0.042869,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4342,meter-001,1785779520,2026-08-03T17:52:00Z,2026-08-03 23:22:00 IST,233.114,2.714,0.6207,0.6328,0.1232,0.010344,88.375784,49.968,0.9809,Off-Peak (20:00-10:00),4.23,0.043757,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4343,meter-001,1785779580,2026-08-03T17:53:00Z,2026-08-03 23:23:00 IST,233.496,2.722,0.6161,0.6355,0.1557,0.010269,88.386053,49.97,0.9695,Off-Peak (20:00-10:00),4.23,0.043436,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4344,meter-001,1785779640,2026-08-03T17:54:00Z,2026-08-03 23:24:00 IST,233.009,2.688,0.6101,0.6262,0.1413,0.010168,88.396221,49.977,0.9742,Off-Peak (20:00-10:00),4.23,0.043011,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4345,meter-001,1785779700,2026-08-03T17:55:00Z,2026-08-03 23:25:00 IST,233.039,2.686,0.6071,0.626,0.1528,0.010119,88.40634,49.974,0.9698,Off-Peak (20:00-10:00),4.23,0.042802,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4346,meter-001,1785779760,2026-08-03T17:56:00Z,2026-08-03 23:26:00 IST,232.95,2.653,0.599,0.618,0.152,0.009983,88.416323,49.989,0.9693,Off-Peak (20:00-10:00),4.23,0.042229,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4347,meter-001,1785779820,2026-08-03T17:57:00Z,2026-08-03 23:27:00 IST,231.906,8.696,1.8545,2.0168,0.7925,0.030909,88.447232,49.964,0.9196,Off-Peak (20:00-10:00),4.23,0.130745,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4348,meter-001,1785779880,2026-08-03T17:58:00Z,2026-08-03 23:28:00 IST,232.326,8.733,1.8506,2.0289,0.8318,0.030843,88.478075,49.99,0.9121,Off-Peak (20:00-10:00),4.23,0.130468,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4349,meter-001,1785779940,2026-08-03T17:59:00Z,2026-08-03 23:29:00 IST,232.516,9.216,1.9374,2.1428,0.9153,0.032291,88.510366,49.985,0.9042,Off-Peak (20:00-10:00),4.23,0.136589,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4350,meter-001,1785780000,2026-08-03T18:00:00Z,2026-08-03 23:30:00 IST,232.195,8.455,1.7759,1.9633,0.8371,0.029598,88.539964,49.962,0.9046,Off-Peak (20:00-10:00),4.23,0.1252,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4351,meter-001,1785780060,2026-08-03T18:01:00Z,2026-08-03 23:31:00 IST,232.681,8.37,1.7443,1.9476,0.8665,0.029071,88.569035,49.984,0.8956,Off-Peak (20:00-10:00),4.23,0.12297,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4352,meter-001,1785780120,2026-08-03T18:02:00Z,2026-08-03 23:32:00 IST,232.763,8.227,1.7161,1.9148,0.8494,0.028602,88.597637,49.988,0.8962,Off-Peak (20:00-10:00),4.23,0.120986,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4353,meter-001,1785780180,2026-08-03T18:03:00Z,2026-08-03 23:33:00 IST,232.524,8.335,1.7366,1.9382,0.8606,0.028943,88.62658,49.965,0.896,Off-Peak (20:00-10:00),4.23,0.12243,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4354,meter-001,1785780240,2026-08-03T18:04:00Z,2026-08-03 23:34:00 IST,232.212,8.028,1.6759,1.8642,0.8165,0.027931,88.654511,49.992,0.899,Off-Peak (20:00-10:00),4.23,0.118148,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
4355,meter-001,1785780300,2026-08-03T18:05:00Z,2026-08-03 23:35:00 IST,232.328,8.031,1.6693,1.8658,0.8334,0.027822,88.682333,49.985,0.8947,Off-Peak (20:00-10:00),4.23,0.117687,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
